TYPE,SET,EIO,i7,oligo_reads,total_oligo_reads,perc_reads,predicted_perc_contam
T,Set2,15,16,3,713571,0.0,0.0
T,Set2,17,16,1,723550,0.0,0.0
T,Set2,18,16,1,607535,0.0,0.0
T,Set2,19,16,0,698680,0.0,0.0
T,Set2,20,16,2,746124,0.0,0.0
T,Set2,21,16,1,662683,0.0,0.0
T,Set2,22,16,0,650959,0.0,0.0
T,Set2,23,16,540,533017,0.1,0.1
T,Set2,24,16,0,1028315,0.0,0.0
T,Set2,25,16,0,435456,0.0,0.0
T,Set2,26,16,0,583985,0.0,0.0
T,Set2,27,16,0,686104,0.0,0.0
T,Set2,28,16,0,636763,0.0,0.0
T,Set2,29,16,0,675368,0.0,0.0
T,Set2,30,16,1,614920,0.0,0.0
T,Set2,31,16,0,508552,0.0,0.0
T,Set2,32,16,0,624430,0.0,0.0
T,Set2,33,16,1,731377,0.0,0.0
T,Set2,34,16,2,666456,0.0,0.0
T,Set2,35,16,0,695550,0.0,0.0
T,Set2,36,16,0,533522,0.0,0.0
T,Set2,37,16,0,607904,0.0,0.0
T,Set2,38,16,0,590492,0.0,0.0
T,Set2,39,16,0,693329,0.0,0.0
T,Set2,40,16,0,981346,0.0,0.0
T,Set2,41,16,0,682417,0.0,0.0
T,Set2,42,16,0,765278,0.0,0.0
T,Set2,43,16,1,880597,0.0,0.0
T,Set2,44,16,0,588955,0.0,0.0
T,Set2,45,16,0,504454,0.0,0.0
T,Set2,46,16,0,810745,0.0,0.0
T,Set2,47,16,1,729430,0.0,0.0
T,Set2,48,16,65,626537,0.01,0.01
T,Set3,01,16,0,522736,0.0,0.0
T,Set3,02,16,0,376922,0.0,0.0
T,Set3,03,16,5,471901,0.0,0.0
T,Set3,04,16,0,613745,0.0,0.0
T,Set3,05,16,0,471595,0.0,0.0
T,Set3,06,16,0,510063,0.0,0.0
T,Set3,07,16,0,322190,0.0,0.0
T,Set3,08,16,1,565743,0.0,0.0
T,Set3,09,16,0,535432,0.0,0.0
T,Set3,10,16,0,482710,0.0,0.0
T,Set3,11,16,0,402646,0.0,0.0
T,Set3,12,16,0,774122,0.0,0.0
T,Set3,13,16,0,356470,0.0,0.0
T,Set3,14,16,0,689051,0.0,0.0
T,Set3,15,16,7,755904,0.0,0.0
T,Set3,17,16,0,481073,0.0,0.0
T,Set3,18,16,1,604560,0.0,0.0
T,Set3,19,16,0,709057,0.0,0.0
T,Set3,20,16,0,628477,0.0,0.0
T,Set3,21,16,0,480165,0.0,0.0
T,Set3,22,16,0,455809,0.0,0.0
T,Set3,23,16,592,600018,0.1,0.1
T,Set3,24,16,0,635161,0.0,0.0
T,Set3,25,16,0,284795,0.0,0.0
T,Set3,26,16,0,575463,0.0,0.0
T,Set3,27,16,1,450234,0.0,0.0
T,Set3,28,16,0,284717,0.0,0.0
T,Set3,29,16,2,407463,0.0,0.0
T,Set3,30,16,0,333803,0.0,0.0
T,Set3,31,16,0,626498,0.0,0.0
T,Set3,32,16,0,680767,0.0,0.0
T,Set3,33,16,0,461972,0.0,0.0
T,Set3,34,16,0,572614,0.0,0.0
T,Set3,35,16,0,307460,0.0,0.0
T,Set3,36,16,0,396936,0.0,0.0
T,Set3,37,16,2,378078,0.0,0.0
T,Set3,38,16,0,443384,0.0,0.0
T,Set3,39,16,0,511738,0.0,0.0
T,Set3,40,16,2,673086,0.0,0.0
T,Set3,41,16,0,679858,0.0,0.0
T,Set3,42,16,0,406050,0.0,0.0
T,Set3,43,16,0,538908,0.0,0.0
T,Set3,44,16,0,426884,0.0,0.0
T,Set3,45,16,2,380410,0.0,0.0
T,Set3,46,16,0,521870,0.0,0.0
T,Set3,47,16,0,613812,0.0,0.0
T,Set3,48,16,52,698162,0.01,0.01
T,Set1,01,27,0,681223,0.0,0.0
T,Set1,02,27,0,559349,0.0,0.0
T,Set1,03,27,0,694455,0.0,0.0
T,Set1,04,27,0,584755,0.0,0.0
T,Set1,05,27,0,693708,0.0,0.0
T,Set1,06,27,0,652522,0.0,0.0
T,Set1,07,27,28,661860,0.0,0.0
T,Set1,08,27,1,697079,0.0,0.0
T,Set1,09,27,0,722325,0.0,0.0
T,Set1,10,27,0,819362,0.0,0.0
T,Set1,11,27,0,666345,0.0,0.0
T,Set1,12,27,0,508394,0.0,0.0
T,Set1,13,27,0,622116,0.0,0.0
T,Set1,14,27,0,666038,0.0,0.0
T,Set1,15,27,2,700503,0.0,0.0
T,Set1,16,27,0,659421,0.0,0.0
T,Set1,17,27,0,649326,0.0,0.0
T,Set1,18,27,0,419022,0.0,0.0
T,Set1,19,27,1,632509,0.0,0.0
T,Set1,20,27,11,1069884,0.0,0.0
T,Set1,21,27,1,601771,0.0,0.0
T,Set1,22,27,0,557655,0.0,0.0
T,Set1,23,27,0,667898,0.0,0.0
T,Set1,24,27,0,575151,0.0,0.0
T,Set1,25,27,0,469824,0.0,0.0
T,Set1,26,27,4,680819,0.0,0.0
T,Set1,28,27,2,724335,0.0,0.0
T,Set1,29,27,0,618673,0.0,0.0
T,Set1,30,27,0,586235,0.0,0.0
T,Set1,31,27,0,636966,0.0,0.0
T,Set1,32,27,0,823799,0.0,0.0
T,Set1,33,27,0,430433,0.0,0.0
T,Set1,34,27,0,485391,0.0,0.0
T,Set1,35,27,0,675415,0.0,0.0
T,Set1,36,27,0,388948,0.0,0.0
T,Set1,37,27,0,714834,0.0,0.0
T,Set1,38,27,0,502888,0.0,0.0
T,Set1,39,27,0,746041,0.0,0.0
T,Set1,40,27,0,844512,0.0,0.0
T,Set1,41,27,0,701472,0.0,0.0
T,Set1,42,27,0,647029,0.0,0.0
T,Set1,43,27,0,764250,0.0,0.0
T,Set1,44,27,1,877203,0.0,0.0
T,Set1,45,27,0,657348,0.0,0.0
T,Set1,46,27,0,595681,0.0,0.0
T,Set1,47,27,0,698829,0.0,0.0
T,Set1,48,27,0,621626,0.0,0.0
T,Set2,01,27,0,740984,0.0,0.0
T,Set2,02,27,0,600903,0.0,0.0
T,Set2,03,27,1,822180,0.0,0.0
T,Set2,04,27,0,726253,0.0,0.0
T,Set2,05,27,1,635437,0.0,0.0
T,Set2,06,27,0,702965,0.0,0.0
T,Set2,07,27,29,675264,0.0,0.0
T,Set2,08,27,0,681144,0.0,0.0
T,Set2,09,27,0,436090,0.0,0.0
T,Set2,10,27,0,608769,0.0,0.0
T,Set2,11,27,0,604342,0.0,0.0
T,Set2,12,27,0,509207,0.0,0.0
T,Set2,13,27,0,684694,0.0,0.0
T,Set2,14,27,0,630317,0.0,0.0
T,Set2,15,27,2,713571,0.0,0.0
T,Set2,16,27,0,832532,0.0,0.0
T,Set2,17,27,0,723550,0.0,0.0
T,Set2,18,27,0,607535,0.0,0.0
T,Set2,19,27,3,698680,0.0,0.0
T,Set2,20,27,12,746124,0.0,0.0
T,Set2,21,27,1,662683,0.0,0.0
T,Set2,22,27,0,650959,0.0,0.0
T,Set2,23,27,1,533017,0.0,0.0
T,Set2,24,27,0,1028315,0.0,0.0
T,Set2,25,27,0,435456,0.0,0.0
T,Set2,26,27,2,583985,0.0,0.0
T,Set2,28,27,1,636763,0.0,0.0
T,Set2,29,27,1,675368,0.0,0.0
T,Set2,30,27,0,614920,0.0,0.0
T,Set2,31,27,1,508552,0.0,0.0
T,Set2,32,27,0,624430,0.0,0.0
T,Set2,33,27,0,731377,0.0,0.0
T,Set2,34,27,0,666456,0.0,0.0
T,Set2,35,27,1,695550,0.0,0.0
T,Set2,36,27,0,533522,0.0,0.0
T,Set2,37,27,0,607904,0.0,0.0
T,Set2,38,27,0,590492,0.0,0.0
T,Set2,39,27,0,693329,0.0,0.0
T,Set2,40,27,0,981346,0.0,0.0
T,Set2,41,27,0,682417,0.0,0.0
T,Set2,42,27,1,765278,0.0,0.0
T,Set2,43,27,0,880597,0.0,0.0
T,Set2,44,27,0,588955,0.0,0.0
T,Set2,45,27,1,504454,0.0,0.0
T,Set2,46,27,0,810745,0.0,0.0
T,Set2,47,27,0,729430,0.0,0.0
T,Set2,48,27,0,626537,0.0,0.0
T,Set3,01,27,0,522736,0.0,0.0
T,Set3,02,27,0,376922,0.0,0.0
T,Set3,03,27,1,471901,0.0,0.0
T,Set3,04,27,0,613745,0.0,0.0
T,Set3,05,27,0,471595,0.0,0.0
T,Set3,06,27,0,510063,0.0,0.0
T,Set3,07,27,10,322190,0.0,0.0
T,Set3,08,27,0,565743,0.0,0.0
T,Set3,09,27,0,535432,0.0,0.0
T,Set3,10,27,0,482710,0.0,0.0
T,Set3,11,27,0,402646,0.0,0.0
T,Set3,12,27,0,774122,0.0,0.0
T,Set3,13,27,0,356470,0.0,0.0
T,Set3,14,27,0,689051,0.0,0.0
T,Set3,15,27,1,755904,0.0,0.0
T,Set3,16,27,1,589942,0.0,0.0
T,Set3,17,27,0,481073,0.0,0.0
T,Set3,18,27,0,604560,0.0,0.0
T,Set3,19,27,4,709057,0.0,0.0
T,Set3,20,27,12,628477,0.0,0.0
T,Set3,21,27,0,480165,0.0,0.0
T,Set3,22,27,0,455809,0.0,0.0
T,Set3,23,27,2,600018,0.0,0.0
T,Set3,24,27,0,635161,0.0,0.0
T,Set3,25,27,0,284795,0.0,0.0
T,Set3,26,27,1,575463,0.0,0.0
T,Set3,28,27,0,284717,0.0,0.0
T,Set3,29,27,0,407463,0.0,0.0
T,Set3,30,27,0,333803,0.0,0.0
T,Set3,31,27,1,626498,0.0,0.0
T,Set3,32,27,0,680767,0.0,0.0
T,Set3,33,27,0,461972,0.0,0.0
T,Set3,34,27,0,572614,0.0,0.0
T,Set3,35,27,0,307460,0.0,0.0
T,Set3,36,27,0,396936,0.0,0.0
T,Set3,37,27,0,378078,0.0,0.0
T,Set3,38,27,0,443384,0.0,0.0
T,Set3,39,27,0,511738,0.0,0.0
T,Set3,40,27,1,673086,0.0,0.0
T,Set3,41,27,1,679858,0.0,0.0
T,Set3,42,27,0,406050,0.0,0.0
T,Set3,43,27,0,538908,0.0,0.0
T,Set3,44,27,0,426884,0.0,0.0
T,Set3,45,27,0,380410,0.0,0.0
T,Set3,46,27,0,521870,0.0,0.0
T,Set3,47,27,0,613812,0.0,0.0
T,Set3,48,27,0,698162,0.0,0.0
T,Set1,01,04,0,681223,0.0,0.0
T,Set1,02,04,0,559349,0.0,0.0
T,Set1,03,04,0,694455,0.0,0.0
T,Set1,05,04,0,693708,0.0,0.0
T,Set1,06,04,0,652522,0.0,0.0
T,Set1,07,04,1,661860,0.0,0.0
T,Set1,08,04,0,697079,0.0,0.0
T,Set1,09,04,0,722325,0.0,0.0
T,Set1,10,04,0,819362,0.0,0.0
T,Set1,11,04,0,666345,0.0,0.0
T,Set1,12,04,0,508394,0.0,0.0
T,Set1,13,04,0,622116,0.0,0.0
T,Set1,14,04,0,666038,0.0,0.0
T,Set1,15,04,0,700503,0.0,0.0
T,Set1,16,04,0,659421,0.0,0.0
T,Set1,17,04,0,649326,0.0,0.0
T,Set1,18,04,0,419022,0.0,0.0
T,Set1,19,04,1,632509,0.0,0.0
T,Set1,20,04,1,1069884,0.0,0.0
T,Set1,21,04,0,601771,0.0,0.0
T,Set1,22,04,1,557655,0.0,0.0
T,Set1,23,04,0,667898,0.0,0.0
T,Set1,24,04,1,575151,0.0,0.0
T,Set1,25,04,0,469824,0.0,0.0
T,Set1,26,04,1,680819,0.0,0.0
T,Set1,27,04,0,497186,0.0,0.0
T,Set1,28,04,0,724335,0.0,0.0
T,Set1,29,04,0,618673,0.0,0.0
T,Set1,30,04,0,586235,0.0,0.0
T,Set1,31,04,0,636966,0.0,0.0
T,Set1,32,04,0,823799,0.0,0.0
T,Set1,33,04,0,430433,0.0,0.0
T,Set1,34,04,0,485391,0.0,0.0
T,Set1,35,04,0,675415,0.0,0.0
T,Set1,36,04,2,388948,0.0,0.0
T,Set1,37,04,1,714834,0.0,0.0
T,Set1,38,04,0,502888,0.0,0.0
T,Set1,39,04,0,746041,0.0,0.0
T,Set1,40,04,0,844512,0.0,0.0
T,Set1,41,04,0,701472,0.0,0.0
T,Set1,42,04,0,647029,0.0,0.0
T,Set1,43,04,0,764250,0.0,0.0
T,Set1,44,04,3,877203,0.0,0.0
T,Set1,45,04,1,657348,0.0,0.0
T,Set1,46,04,0,595681,0.0,0.0
T,Set1,47,04,0,698829,0.0,0.0
T,Set1,48,04,23,621626,0.0,0.0
T,Set2,01,04,0,740984,0.0,0.0
T,Set2,02,04,0,600903,0.0,0.0
T,Set2,03,04,0,822180,0.0,0.0
T,Set2,05,04,0,635437,0.0,0.0
T,Set2,06,04,1,702965,0.0,0.0
T,Set2,07,04,0,675264,0.0,0.0
T,Set2,08,04,0,681144,0.0,0.0
T,Set2,09,04,0,436090,0.0,0.0
T,Set2,10,04,0,608769,0.0,0.0
T,Set2,11,04,0,604342,0.0,0.0
T,Set2,12,04,0,509207,0.0,0.0
T,Set2,13,04,1,684694,0.0,0.0
T,Set2,14,04,0,630317,0.0,0.0
T,Set2,15,04,0,713571,0.0,0.0
T,Set2,16,04,0,832532,0.0,0.0
T,Set2,17,04,0,723550,0.0,0.0
T,Set2,18,04,0,607535,0.0,0.0
T,Set2,19,04,0,698680,0.0,0.0
T,Set2,20,04,1,746124,0.0,0.0
T,Set2,21,04,1,662683,0.0,0.0
T,Set2,22,04,0,650959,0.0,0.0
T,Set2,23,04,0,533017,0.0,0.0
T,Set2,24,04,0,1028315,0.0,0.0
T,Set2,25,04,0,435456,0.0,0.0
T,Set2,26,04,0,583985,0.0,0.0
T,Set2,27,04,1,686104,0.0,0.0
T,Set2,28,04,2,636763,0.0,0.0
T,Set2,29,04,0,675368,0.0,0.0
T,Set2,30,04,0,614920,0.0,0.0
T,Set2,31,04,0,508552,0.0,0.0
T,Set2,32,04,0,624430,0.0,0.0
T,Set2,33,04,0,731377,0.0,0.0
T,Set2,34,04,0,666456,0.0,0.0
T,Set2,35,04,0,695550,0.0,0.0
T,Set2,36,04,0,533522,0.0,0.0
T,Set2,37,04,0,607904,0.0,0.0
T,Set2,38,04,0,590492,0.0,0.0
T,Set2,39,04,0,693329,0.0,0.0
T,Set2,40,04,0,981346,0.0,0.0
T,Set2,41,04,0,682417,0.0,0.0
T,Set2,42,04,1,765278,0.0,0.0
T,Set2,43,04,1,880597,0.0,0.0
T,Set2,44,04,0,588955,0.0,0.0
T,Set2,45,04,0,504454,0.0,0.0
T,Set2,46,04,0,810745,0.0,0.0
T,Set2,47,04,0,729430,0.0,0.0
T,Set2,48,04,31,626537,0.0,0.0
T,Set3,01,04,0,522736,0.0,0.0
T,Set3,02,04,1,376922,0.0,0.0
T,Set3,03,04,0,471901,0.0,0.0
T,Set3,05,04,0,471595,0.0,0.0
T,Set3,06,04,0,510063,0.0,0.0
T,Set3,07,04,0,322190,0.0,0.0
T,Set3,08,04,2,565743,0.0,0.0
T,Set3,09,04,0,535432,0.0,0.0
T,Set3,10,04,0,482710,0.0,0.0
T,Set3,11,04,0,402646,0.0,0.0
T,Set3,12,04,1,774122,0.0,0.0
T,Set3,13,04,0,356470,0.0,0.0
T,Set3,14,04,1,689051,0.0,0.0
T,Set3,15,04,0,755904,0.0,0.0
T,Set3,16,04,0,589942,0.0,0.0
T,Set3,17,04,0,481073,0.0,0.0
T,Set3,18,04,0,604560,0.0,0.0
T,Set3,19,04,0,709057,0.0,0.0
T,Set3,20,04,0,628477,0.0,0.0
T,Set3,21,04,4,480165,0.0,0.0
T,Set3,22,04,0,455809,0.0,0.0
T,Set3,23,04,0,600018,0.0,0.0
T,Set3,24,04,0,635161,0.0,0.0
T,Set3,25,04,0,284795,0.0,0.0
T,Set3,26,04,0,575463,0.0,0.0
T,Set3,27,04,0,450234,0.0,0.0
T,Set3,28,04,1,284717,0.0,0.0
T,Set3,29,04,0,407463,0.0,0.0
T,Set3,30,04,0,333803,0.0,0.0
T,Set3,31,04,0,626498,0.0,0.0
T,Set3,32,04,0,680767,0.0,0.0
T,Set3,33,04,0,461972,0.0,0.0
T,Set3,34,04,1,572614,0.0,0.0
T,Set3,35,04,0,307460,0.0,0.0
T,Set3,36,04,1,396936,0.0,0.0
T,Set3,37,04,0,378078,0.0,0.0
T,Set3,38,04,0,443384,0.0,0.0
T,Set3,39,04,0,511738,0.0,0.0
T,Set3,40,04,2,673086,0.0,0.0
T,Set3,41,04,1,679858,0.0,0.0
T,Set3,42,04,1,406050,0.0,0.0
T,Set3,43,04,0,538908,0.0,0.0
T,Set3,44,04,2,426884,0.0,0.0
T,Set3,45,04,0,380410,0.0,0.0
T,Set3,46,04,0,521870,0.0,0.0
T,Set3,47,04,0,613812,0.0,0.0
T,Set3,48,04,18,698162,0.0,0.0
T,Set1,01,05,0,681223,0.0,0.0
T,Set1,02,05,0,559349,0.0,0.0
T,Set1,03,05,0,694455,0.0,0.0
T,Set1,04,05,1,584755,0.0,0.0
T,Set1,06,05,0,652522,0.0,0.0
T,Set1,07,05,0,661860,0.0,0.0
T,Set1,08,05,2,697079,0.0,0.0
T,Set1,09,05,0,722325,0.0,0.0
T,Set1,10,05,0,819362,0.0,0.0
T,Set1,11,05,0,666345,0.0,0.0
T,Set1,12,05,1,508394,0.0,0.0
T,Set1,13,05,1,622116,0.0,0.0
T,Set1,14,05,1,666038,0.0,0.0
T,Set1,15,05,0,700503,0.0,0.0
T,Set1,16,05,0,659421,0.0,0.0
T,Set1,17,05,0,649326,0.0,0.0
T,Set1,18,05,0,419022,0.0,0.0
T,Set1,19,05,1,632509,0.0,0.0
T,Set1,20,05,2,1069884,0.0,0.0
T,Set1,21,05,0,601771,0.0,0.0
T,Set1,22,05,0,557655,0.0,0.0
T,Set1,23,05,1,667898,0.0,0.0
T,Set1,24,05,0,575151,0.0,0.0
T,Set1,25,05,0,469824,0.0,0.0
T,Set1,26,05,1,680819,0.0,0.0
T,Set1,27,05,1,497186,0.0,0.0
T,Set1,28,05,0,724335,0.0,0.0
T,Set1,29,05,0,618673,0.0,0.0
T,Set1,30,05,0,586235,0.0,0.0
T,Set1,31,05,0,636966,0.0,0.0
T,Set1,32,05,0,823799,0.0,0.0
T,Set1,33,05,2,430433,0.0,0.0
T,Set1,34,05,97,485391,0.02,0.02
T,Set1,35,05,0,675415,0.0,0.0
T,Set1,36,05,0,388948,0.0,0.0
T,Set1,37,05,1,714834,0.0,0.0
T,Set1,38,05,0,502888,0.0,0.0
T,Set1,39,05,0,746041,0.0,0.0
T,Set1,40,05,0,844512,0.0,0.0
T,Set1,41,05,0,701472,0.0,0.0
T,Set1,42,05,0,647029,0.0,0.0
T,Set1,43,05,1,764250,0.0,0.0
T,Set1,44,05,1,877203,0.0,0.0
T,Set1,45,05,8,657348,0.0,0.0
T,Set1,46,05,0,595681,0.0,0.0
T,Set1,47,05,0,698829,0.0,0.0
T,Set1,48,05,1,621626,0.0,0.0
T,Set2,01,05,0,740984,0.0,0.0
T,Set2,02,05,0,600903,0.0,0.0
T,Set2,03,05,0,822180,0.0,0.0
T,Set2,04,05,3,726253,0.0,0.0
T,Set2,06,05,0,702965,0.0,0.0
T,Set2,07,05,1,675264,0.0,0.0
T,Set2,08,05,3,681144,0.0,0.0
T,Set2,09,05,0,436090,0.0,0.0
T,Set2,10,05,0,608769,0.0,0.0
T,Set2,11,05,1,604342,0.0,0.0
T,Set2,12,05,0,509207,0.0,0.0
T,Set2,13,05,1,684694,0.0,0.0
T,Set2,14,05,0,630317,0.0,0.0
T,Set2,15,05,0,713571,0.0,0.0
T,Set2,16,05,0,832532,0.0,0.0
T,Set2,17,05,0,723550,0.0,0.0
T,Set2,18,05,0,607535,0.0,0.0
T,Set2,19,05,6,698680,0.0,0.0
T,Set2,20,05,0,746124,0.0,0.0
T,Set2,21,05,0,662683,0.0,0.0
T,Set2,22,05,1,650959,0.0,0.0
T,Set2,23,05,0,533017,0.0,0.0
T,Set2,24,05,0,1028315,0.0,0.0
T,Set2,25,05,0,435456,0.0,0.0
T,Set2,26,05,0,583985,0.0,0.0
T,Set2,27,05,0,686104,0.0,0.0
T,Set2,28,05,0,636763,0.0,0.0
T,Set2,29,05,0,675368,0.0,0.0
T,Set2,30,05,0,614920,0.0,0.0
T,Set2,31,05,0,508552,0.0,0.0
T,Set2,32,05,0,624430,0.0,0.0
T,Set2,33,05,4,731377,0.0,0.0
T,Set2,34,05,129,666456,0.02,0.02
T,Set2,35,05,0,695550,0.0,0.0
T,Set2,36,05,0,533522,0.0,0.0
T,Set2,37,05,0,607904,0.0,0.0
T,Set2,38,05,0,590492,0.0,0.0
T,Set2,39,05,0,693329,0.0,0.0
T,Set2,40,05,1,981346,0.0,0.0
T,Set2,41,05,0,682417,0.0,0.0
T,Set2,42,05,0,765278,0.0,0.0
T,Set2,43,05,0,880597,0.0,0.0
T,Set2,44,05,0,588955,0.0,0.0
T,Set2,45,05,4,504454,0.0,0.0
T,Set2,46,05,0,810745,0.0,0.0
T,Set2,47,05,0,729430,0.0,0.0
T,Set2,48,05,1,626537,0.0,0.0
T,Set3,01,05,0,522736,0.0,0.0
T,Set3,02,05,0,376922,0.0,0.0
T,Set3,03,05,0,471901,0.0,0.0
T,Set3,04,05,1,613745,0.0,0.0
T,Set3,06,05,0,510063,0.0,0.0
T,Set3,07,05,0,322190,0.0,0.0
T,Set3,08,05,0,565743,0.0,0.0
T,Set3,09,05,0,535432,0.0,0.0
T,Set3,10,05,1,482710,0.0,0.0
T,Set3,11,05,0,402646,0.0,0.0
T,Set3,12,05,0,774122,0.0,0.0
T,Set3,13,05,1,356470,0.0,0.0
T,Set3,14,05,0,689051,0.0,0.0
T,Set3,15,05,0,755904,0.0,0.0
T,Set3,16,05,0,589942,0.0,0.0
T,Set3,17,05,0,481073,0.0,0.0
T,Set3,18,05,0,604560,0.0,0.0
T,Set3,19,05,2,709057,0.0,0.0
T,Set3,20,05,0,628477,0.0,0.0
T,Set3,21,05,1,480165,0.0,0.0
T,Set3,22,05,0,455809,0.0,0.0
T,Set3,23,05,0,600018,0.0,0.0
T,Set3,24,05,0,635161,0.0,0.0
T,Set3,25,05,0,284795,0.0,0.0
T,Set3,26,05,2,575463,0.0,0.0
T,Set3,27,05,1,450234,0.0,0.0
T,Set3,28,05,0,284717,0.0,0.0
T,Set3,29,05,1,407463,0.0,0.0
T,Set3,30,05,1,333803,0.0,0.0
T,Set3,31,05,1,626498,0.0,0.0
T,Set3,32,05,0,680767,0.0,0.0
T,Set3,33,05,0,461972,0.0,0.0
T,Set3,34,05,134,572614,0.02,0.02
T,Set3,35,05,0,307460,0.0,0.0
T,Set3,36,05,0,396936,0.0,0.0
T,Set3,37,05,1,378078,0.0,0.0
T,Set3,38,05,0,443384,0.0,0.0
T,Set3,39,05,0,511738,0.0,0.0
T,Set3,40,05,0,673086,0.0,0.0
T,Set3,41,05,1,679858,0.0,0.0
T,Set3,42,05,0,406050,0.0,0.0
T,Set3,43,05,0,538908,0.0,0.0
T,Set3,44,05,0,426884,0.0,0.0
T,Set3,45,05,14,380410,0.0,0.0
T,Set3,46,05,0,521870,0.0,0.0
T,Set3,47,05,0,613812,0.0,0.0
T,Set3,48,05,0,698162,0.0,0.0
T,Set1,01,34,0,681223,0.0,0.0
T,Set1,02,34,0,559349,0.0,0.0
T,Set1,03,34,0,694455,0.0,0.0
T,Set1,04,34,0,584755,0.0,0.0
T,Set1,05,34,5,693708,0.0,0.0
T,Set1,06,34,1,652522,0.0,0.0
T,Set1,07,34,0,661860,0.0,0.0
T,Set1,08,34,1,697079,0.0,0.0
T,Set1,09,34,0,722325,0.0,0.0
T,Set1,10,34,1,819362,0.0,0.0
T,Set1,11,34,0,666345,0.0,0.0
T,Set1,12,34,0,508394,0.0,0.0
T,Set1,13,34,1,622116,0.0,0.0
T,Set1,14,34,0,666038,0.0,0.0
T,Set1,15,34,0,700503,0.0,0.0
T,Set1,16,34,0,659421,0.0,0.0
T,Set1,17,34,1,649326,0.0,0.0
T,Set1,18,34,0,419022,0.0,0.0
T,Set1,19,34,0,632509,0.0,0.0
T,Set1,20,34,0,1069884,0.0,0.0
T,Set1,21,34,0,601771,0.0,0.0
T,Set1,22,34,0,557655,0.0,0.0
T,Set1,23,34,0,667898,0.0,0.0
T,Set1,24,34,56,575151,0.01,0.01
T,Set1,25,34,0,469824,0.0,0.0
T,Set1,26,34,3,680819,0.0,0.0
T,Set1,27,34,0,497186,0.0,0.0
T,Set1,28,34,0,724335,0.0,0.0
T,Set1,29,34,0,618673,0.0,0.0
T,Set1,30,34,0,586235,0.0,0.0
T,Set1,31,34,1,636966,0.0,0.0
T,Set1,32,34,0,823799,0.0,0.0
T,Set1,33,34,0,430433,0.0,0.0
T,Set1,35,34,16,675415,0.0,0.0
T,Set1,36,34,0,388948,0.0,0.0
T,Set1,37,34,1,714834,0.0,0.0
T,Set1,38,34,0,502888,0.0,0.0
T,Set1,39,34,0,746041,0.0,0.0
T,Set1,40,34,0,844512,0.0,0.0
T,Set1,41,34,0,701472,0.0,0.0
T,Set1,42,34,0,647029,0.0,0.0
T,Set1,43,34,0,764250,0.0,0.0
T,Set1,44,34,0,877203,0.0,0.0
T,Set1,45,34,0,657348,0.0,0.0
T,Set1,46,34,0,595681,0.0,0.0
T,Set1,47,34,0,698829,0.0,0.0
T,Set1,48,34,0,621626,0.0,0.0
T,Set2,01,34,0,740984,0.0,0.0
T,Set2,02,34,0,600903,0.0,0.0
T,Set2,03,34,0,822180,0.0,0.0
T,Set2,04,34,0,726253,0.0,0.0
T,Set2,05,34,3,635437,0.0,0.0
T,Set2,06,34,0,702965,0.0,0.0
T,Set2,07,34,0,675264,0.0,0.0
T,Set2,08,34,1,681144,0.0,0.0
T,Set2,09,34,0,436090,0.0,0.0
T,Set2,10,34,0,608769,0.0,0.0
T,Set2,11,34,0,604342,0.0,0.0
T,Set2,12,34,2,509207,0.0,0.0
T,Set2,13,34,0,684694,0.0,0.0
T,Set2,14,34,0,630317,0.0,0.0
T,Set2,15,34,0,713571,0.0,0.0
T,Set2,16,34,0,832532,0.0,0.0
T,Set2,17,34,0,723550,0.0,0.0
T,Set2,18,34,1,607535,0.0,0.0
T,Set2,19,34,0,698680,0.0,0.0
T,Set2,20,34,0,746124,0.0,0.0
T,Set2,21,34,0,662683,0.0,0.0
T,Set2,22,34,0,650959,0.0,0.0
T,Set2,23,34,1,533017,0.0,0.0
T,Set2,24,34,94,1028315,0.01,0.01
T,Set2,25,34,0,435456,0.0,0.0
T,Set2,26,34,1,583985,0.0,0.0
T,Set2,27,34,0,686104,0.0,0.0
T,Set2,28,34,1,636763,0.0,0.0
T,Set2,29,34,0,675368,0.0,0.0
T,Set2,30,34,0,614920,0.0,0.0
T,Set2,31,34,0,508552,0.0,0.0
T,Set2,32,34,0,624430,0.0,0.0
T,Set2,33,34,0,731377,0.0,0.0
T,Set2,35,34,11,695550,0.0,0.0
T,Set2,36,34,0,533522,0.0,0.0
T,Set2,37,34,0,607904,0.0,0.0
T,Set2,38,34,0,590492,0.0,0.0
T,Set2,39,34,0,693329,0.0,0.0
T,Set2,40,34,0,981346,0.0,0.0
T,Set2,41,34,1,682417,0.0,0.0
T,Set2,42,34,0,765278,0.0,0.0
T,Set2,43,34,0,880597,0.0,0.0
T,Set2,44,34,0,588955,0.0,0.0
T,Set2,45,34,0,504454,0.0,0.0
T,Set2,46,34,0,810745,0.0,0.0
T,Set2,47,34,0,729430,0.0,0.0
T,Set2,48,34,0,626537,0.0,0.0
T,Set3,01,34,0,522736,0.0,0.0
T,Set3,02,34,0,376922,0.0,0.0
T,Set3,03,34,0,471901,0.0,0.0
T,Set3,04,34,1,613745,0.0,0.0
T,Set3,05,34,2,471595,0.0,0.0
T,Set3,06,34,1,510063,0.0,0.0
T,Set3,07,34,0,322190,0.0,0.0
T,Set3,08,34,0,565743,0.0,0.0
T,Set3,09,34,0,535432,0.0,0.0
